days,No immune suppression
146.724724724725,0.38627680748015
146.890890890891,0.386535092924709
147.057057057057,0.386792565943317
147.223223223223,0.387049228373473
147.389389389389,0.387305082063094
147.555555555556,0.387560128870391
147.721721721722,0.387814370663746
147.887887887888,0.388067809321591
148.054054054054,0.388320446732283
148.22022022022,0.388572284793987
148.386386386386,0.38882332541455
148.552552552553,0.389073570511385
148.718718718719,0.389323022011345
148.884884884885,0.389571681850608
149.051051051051,0.389819551974554
149.217217217217,0.390066634337647
149.383383383383,0.390312930903316
149.54954954955,0.390558443643837
149.715715715716,0.390803174540213
149.881881881882,0.391047125582059
150.048048048048,0.391290298767483
150.214214214214,0.39153269610297
150.38038038038,0.391774319603265
150.546546546547,0.392015171291256
150.712712712713,0.392255253197862
150.878878878879,0.392494567361916
151.045045045045,0.392733115830047
151.211211211211,0.392970900656572
151.377377377377,0.39320792390338
151.543543543544,0.393444187639815
151.70970970971,0.393679693942569
151.875875875876,0.393914444895566
152.042042042042,0.394148442589851
152.208208208208,0.394381689123481
152.374374374374,0.394614186601409
152.540540540541,0.394845937135379
152.706706706707,0.395076942843813
152.872872872873,0.395307205851703
153.039039039039,0.395536728290501
153.205205205205,0.395765512298013
153.371371371371,0.395993560018286
153.537537537538,0.396220873601506
153.703703703704,0.39644745520389
153.86986986987,0.396673306987577
154.036036036036,0.396898431120524
154.202202202202,0.397122829776401
154.368368368368,0.397342867761063
154.534534534535,0.397561394452467
154.700700700701,0.397779075991855
154.866866866867,0.397995914368029
155.033033033033,0.398211911576491
155.199199199199,0.398427069619339
155.365365365365,0.398641390505156
155.531531531532,0.398854876248908
155.697697697698,0.399067528871833
155.863863863864,0.399279350401342
156.03003003003,0.399490342870909
156.196196196196,0.399700508319967
156.362362362362,0.399909848793809
156.528528528529,0.400118366343478
156.694694694695,0.40032606302567
156.860860860861,0.400532940902628
157.027027027027,0.400739002042044
157.193193193193,0.400944248516952
157.359359359359,0.401148682405633
157.525525525526,0.401352305791513
157.691691691692,0.401555120763062
157.857857857858,0.401757129413699
158.024024024024,0.401958333841687
158.19019019019,0.402158736150041
158.356356356356,0.402358338446428
158.522522522523,0.402557142843072
158.688688688689,0.402755151456653
158.854854854855,0.402952366408218
159.021021021021,0.403148789823081
159.187187187187,0.403344423830728
159.353353353353,0.403539270564727
159.51951951952,0.403733332162631
159.685685685686,0.403926610765886
159.851851851852,0.404119108519738
160.018018018018,0.404310827573144
160.184184184184,0.404501770078675
160.35035035035,0.404691938192432
160.516516516517,0.404881334073949
160.682682682683,0.405069959886109
160.848848848849,0.405257817795053
161.015015015015,0.40544490997009
161.181181181181,0.405631238583609
161.347347347347,0.405816805810996
161.513513513514,0.406001613830541
161.67967967968,0.406185664823355
161.845845845846,0.406368960973287
162.012012012012,0.40655150446683
162.178178178178,0.406733297493048
162.344344344344,0.406914342243483
162.51051051051,0.407094640912076
162.676676676677,0.40727419569508
162.842842842843,0.407453008790984
163.009009009009,0.407631082400427
163.175175175175,0.407808418726115
163.341341341341,0.407985019972745
163.507507507508,0.408160888346924
163.673673673674,0.408336026057084
163.83983983984,0.408510435313412
164.006006006006,0.408684118327764
164.172172172172,0.408857077313591
164.338338338338,0.409029314485861
164.504504504504,0.409200832060981
164.670670670671,0.409371632256725
164.836836836837,0.409541717292151
165.003003003003,0.409711089387535
165.169169169169,0.409879750764289
165.335335335335,0.410047703644891
165.501501501502,0.410214950252811
165.667667667668,0.410381492812437
165.833833833834,0.410547333549006
166,0.410712474688528
