,pop,HD79,GM04,274-98,174-97,396-09,145-97,t
711,0.0037267654744641155,0.016692336739903432,0.0104758448704718,7.657077798575878e-05,1.3579113048876753e-09,7.838606897154837e-05,0.014425602405951504,118.14414414414415
712,0.003723484188351137,0.01663695233998465,0.010475044878968777,7.644940980918565e-05,1.29592943869883e-09,7.671299019003601e-05,0.014353368337888625,118.31031031031031
713,0.003720338984770929,0.016582351561849683,0.010474557053428767,7.633356182256027e-05,1.2386466862626549e-09,7.507630112873547e-05,0.014281698298811134,118.47647647647648
714,0.0037173292110570274,0.016528526747897912,0.010474380530813605,7.622322086478666e-05,1.185654905946703e-09,7.347522338776809e-05,0.014210587046205585,118.64264264264264
715,0.003714454230473294,0.016475470356619653,0.010474514477760148,7.611836250801488e-05,1.1366436821171735e-09,7.190900354484337e-05,0.01414002940223962,118.8088088088088
716,0.0037117134219316096,0.01642317510047147,0.010474958090163489,7.601894494802413e-05,1.091271993014857e-09,7.037690975319798e-05,0.014070020227910075,118.97497497497497
717,0.0037091061797095656,0.016371633868830903,0.01047571073850921,7.592494118168466e-05,1.0491658417470066e-09,6.887811218369155e-05,0.014000554396152927,119.14114114114115
718,0.0037066319131681584,0.016320839332950317,0.010476771610305117,7.583632522900109e-05,1.0099158872792258e-09,6.741182637679335e-05,0.013931626879839619,119.30730730730731
719,0.0037042900464694796,0.016270784442679938,0.01047813999035114,7.575307210643838e-05,9.730750754273217e-10,6.597733244143439e-05,0.013863232713274371,119.47347347347348
720,0.0037020801655649575,0.016221462257500242,0.010479815203652777,7.567515780024779e-05,9.381562698491944e-10,6.457392712009239e-05,0.013795366990244633,119.63963963963964
721,0.0037000016539541682,0.016172865944260206,0.010481796604092507,7.560255923979275e-05,9.046298830367075e-10,6.320092353874089e-05,0.013728024864021084,119.8058058058058
722,0.0036980539797473963,0.01612498877491557,0.010484083574089892,7.553525427087493e-05,8.719215073075623e-10,6.185765097778997e-05,0.013661201547104958,119.97197197197197
723,0.0036962366380088887,0.016077824124267108,0.01048667552426166,7.547322162906003e-05,8.394095457971699e-10,6.0543454664018294e-05,0.013594892260496198,120.13813813813815
724,0.003694549138633248,0.016031365532866774,0.0104895718930818,7.541644091300391e-05,8.064228434505363e-10,5.925769558349733e-05,0.013529092270877206,120.30430430430431
725,0.00369299100612476,0.015985606984778425,0.01049277214654166,7.536489255777832e-05,7.722383180141207e-10,5.7999750315505925e-05,0.013463796927217752,120.47047047047047
726,0.003691561779376727,0.015940541905623287,0.010496275811414851,7.531855780819701e-05,7.387967410538669e-10,5.6769010887437603e-05,0.013399001632865148,120.63663663663664
727,0.0036902610114507993,0.015896164107605935,0.010500082486199347,7.527745251830632e-05,7.035082460665401e-10,5.556488465069866e-05,0.013334701845544236,120.8028028028028
728,0.0036890882693563047,0.015852467499878235,0.010504191665086857,7.524155935690871e-05,6.687787291000574e-10,5.438679417759807e-05,0.013270893077357399,120.96896896896897
729,0.0036880431338295805,0.015809446086534305,0.010508602932959016,7.521084812381511e-05,6.345080645522249e-10,5.323417364924838e-05,0.013207570889620258,121.13513513513513
730,0.003687125276755071,0.015767093964605475,0.010513315901843045,7.518530606435391e-05,6.006498964957201e-10,5.210643442326528e-05,0.0131447308432071,121.30130130130131
731,0.0036863343048833316,0.015725405322055262,0.0105183302106335,7.516492134716634e-05,5.672104049715067e-10,5.100301812115846e-05,0.01308236856991417,121.46746746746747
732,0.003685669818153053,0.01568437443577431,0.010523645524814043,7.514968304621685e-05,5.342474057074543e-10,4.992338708070938e-05,0.013020479762485273,121.63363363363364
733,0.003685131460511823,0.01564399566957536,0.010529261536179191,7.51395811228035e-05,5.018697832622221e-10,4.886701558898551e-05,0.012959060163745172,121.7997997997998
734,0.0036847188895870525,0.01560426390880466,0.010535177962556085,7.513460640756849e-05,4.702372575943629e-10,4.783338965629716e-05,0.012898105566599588,121.96596596596596
735,0.003684431776510944,0.015565173685423365,0.010541394547526247,7.513475058250853e-05,4.395604840566646e-10,4.682200680242583e-05,0.012837611814035206,122.13213213213213
736,0.003684269805745457,0.015526719515401442,0.010547911155638974,7.514000616298526e-05,4.1010148681572396e-10,4.583237585512417e-05,0.012777574821217288,122.2982982982983
737,0.0036842326749072806,0.01548889615845449,0.010554727576670688,7.515036647973573e-05,3.821744256967673e-10,4.4864016760887914e-05,0.012717990372004048,122.46446446446447
738,0.0036843200945927976,0.015451698458547988,0.010561843603775236,7.516582566088278e-05,3.5614669645368123e-10,4.391646040799859e-05,0.012658854499221104,122.63063063063063
739,0.0036845317882030545,0.01541512134223244,0.010569259092408488,7.51863786139455e-05,3.319715435521456e-10,4.2989248461838626e-05,0.012600163204948826,122.7967967967968
740,0.0036848675290240183,0.015379159816978497,0.010576973923510601,7.521206922836807e-05,3.086130592003393e-10,4.208193321247769e-05,0.012541912539751874,122.96296296296296
741,0.0036853271001666575,0.015343808969512065,0.010584988003274247,7.524288159284642e-05,2.8608242543481665e-10,4.119407743453069e-05,0.012484098602087632,123.12912912912913
742,0.0036859102317066583,0.015309063964149442,0.010593301262912849,7.527880153506475e-05,2.6447325967112164e-10,4.032525399906598e-05,0.012426717537712042,123.29529529529529
743,0.00368661670436079,0.015274920153499481,0.010601913658428806,7.531983059941569e-05,2.438898045679607e-10,3.947504474688687e-05,0.012369765494533025,123.46146146146147
744,0.0036874463115741567,0.015241373263869139,0.010610825170381723,7.536597132003323e-05,2.2444698167224433e-10,3.8643042398984445e-05,0.01231323865080182,123.62762762762763
745,0.003688398859380038,0.015208418426875482,0.010620035803656648,7.54172272133266e-05,2.062707024739261e-10,3.782884978358826e-05,0.012257133262635103,123.7937937937938
746,0.003689474166259723,0.015176051156657589,0.010629545587232293,7.547360277051441e-05,1.8949843687067617e-10,3.703207958889638e-05,0.012201445627738039,123.95995995995996
747,0.0036906720630023445,0.015144267042834269,0.010639354751491347,7.553510345015854e-05,1.7428003904236263e-10,3.625235428788004e-05,0.012146172084652298,124.12612612612612
748,0.0036919923925647184,0.015113061749132928,0.010649463273020741,7.56017356706982e-05,1.6077883073535105e-10,3.5489306075057604e-05,0.012091309012004104,124.29229229229229
749,0.003693435009931178,0.015082431012018456,0.010659871259458215,7.56735068029839e-05,1.491729419566196e-10,3.4742576815237596e-05,0.012036852827752263,124.45845845845847
750,0.003694999797183142,0.01505237063932209,0.010670578848820562,7.575042516281146e-05,1.3965690907769532e-10,3.401181800423119e-05,0.01198279998843622,124.62462462462463
751,0.003696686692385803,0.015022876508870292,0.010681586203481454,7.583250000345603e-05,1.3244353034839735e-10,3.3296690741533234e-05,0.011929146988424065,124.7907907907908
752,0.003698495546373078,0.01499394456711362,0.010692893509997947,7.591974150820602e-05,1.277659788204065e-10,3.2596865714973156e-05,0.01187589035916059,124.95695695695696
753,0.0037004262676859218,0.014965571140876014,0.010704500978936974,7.601218399630684e-05,1.2588017268064635e-10,3.1912023197334585e-05,0.011823026668415329,125.12312312312312
754,0.0037024787768982935,0.014937752255336601,0.010716408844701854,7.610982910473807e-05,1.2706740299448174e-10,3.1241853054944325e-05,0.011770552519530582,125.28928928928929
755,0.003704653006508133,0.014910484016030772,0.010728617365358788,7.621268733520623e-05,1.3163721885873394e-10,3.058603931241082e-05,0.011718464548984807,125.45545545545545
756,0.003706948900828346,0.014883762674075065,0.010741126822463365,7.632077407140517e-05,1.3993056996451313e-10,2.9944238789399153e-05,0.011666759414087482,125.62162162162163
757,0.0037093664158777814,0.014857584547060515,0.010753937559396312,7.643410571538033e-05,1.5222774501363466e-10,2.931614610417345e-05,0.011615433812327157,125.78778778778779
758,0.003711905519272216,0.014831946017898487,0.010767050027771742,7.655269968445124e-05,1.6700505758060656e-10,2.8701464374167515e-05,0.011564484475590909,125.95395395395396
759,0.0037145661901153326,0.014806843533666526,0.010780464491375019,7.667657440813409e-05,1.8348224212746673e-10,2.8099902802304767e-05,0.011513908166855786,126.12012012012012
760,0.0037173484188897012,0.014782273604454194,0.010794181337872098,7.680574932506414e-05,2.014782667148262e-10,2.7511176459532565e-05,0.011463701679402881,126.28628628628628
761,0.003720252300831457,0.014758232802208908,0.010808200978920613,7.694024487991827e-05,2.2078955694309906e-10,2.693500606901123e-05,0.011413861836031424,126.45245245245245
762,0.0037232777920352925,0.014734717849774443,0.010822523850054224,7.708008252033747e-05,2.411904058260391e-10,2.6371117791957668e-05,0.01136438548827285,126.61861861861863
763,0.003726424921278223,0.014711725649060502,0.010837150410566944,7.722528469384933e-05,2.624335331983033e-10,2.5819243015143844e-05,0.011315269515604907,126.78478478478479
764,0.003729693730393494,0.01468925281322804,0.010852081143397491,7.737587484479057e-05,2.8425079465706813e-10,2.527911814004945e-05,0.011266510824665708,126.95095095095095
765,0.0037330842726745308,0.014667296183819144,0.01086731655501363,7.753187741122953e-05,3.0635404003766416e-10,2.475048437366963e-05,0.011218106348467835,127.11711711711712
766,0.0037365966127903987,0.01464585266217879,0.010882857175296504,7.769332865865785e-05,3.284361214232537e-10,2.423308752097716e-05,0.01117005304561242,127.28328328328328
767,0.003740230826701261,0.014624919208475747,0.010898703557424973,7.786024852176547e-05,3.5017205068854377e-10,2.3726677779039273e-05,0.011122347899503218,127.44944944944945
768,0.003743987001573841,0.01460449284072346,0.010914856346699897,7.803266437678429e-05,3.712203065775329e-10,2.3230996293649888e-05,0.01107498798947171,127.61561561561561
769,0.00374786523569688,0.014584570633800949,0.01093131617782898,7.821060524913582e-05,3.9122429131529596e-10,2.2745872996276783e-05,0.011027970496322023,127.78178178178179
770,0.003751865638396595,0.014565149718473707,0.010948083630822414,7.839410119433463e-05,4.098139367537957e-10,2.2271044051268297e-05,0.010981292535512971,127.94794794794795
771,0.0037559883299521425,0.014546227280414586,0.010965159362110883,7.85831832967118e-05,4.2660746005174536e-10,2.1806285921568493e-05,0.010934951249975183,128.1141141141141
772,0.0037602335125284684,0.014527800814942347,0.010982544051934426,7.877788366813817e-05,4.4121326888849876e-10,2.135137958873724e-05,0.010888943811209235,128.2802802802803
773,0.0037646013240045374,0.01450986753338194,0.011000238404272233,7.897823544674755e-05,4.532320162119583e-10,2.0906110520039917e-05,0.010843267418854115,128.44644644644646
774,0.0037690918959076814,0.014492424769456036,0.011018243146772508,7.918427279566023e-05,4.622588045205559e-10,2.047026863553599e-05,0.010797919300255561,128.61261261261262
775,0.0037737053993102,0.01447546995110185,0.011036559030682267,7.939603090170621e-05,4.678855396792364e-10,2.0043648275168597e-05,0.010752896710034507,128.7787787787788
776,0.003778442016533405,0.01445900055973096,0.011055186830777178,7.961354597414853e-05,4.701019791639645e-10,1.9626048165853645e-05,0.010708196929655477,128.94494494494495
777,0.00378330194109151,0.014443014129409308,0.011074127345291382,7.983685524340657e-05,4.693734142025782e-10,1.9217271388569053e-05,0.010663817266995,129.11111111111111
778,0.0037882853776355146,0.014427508246037168,0.011093381395847321,8.006599827178529e-05,4.6559237470068606e-10,1.881712534544395e-05,0.010619755055910004,129.27727727727728
