days,pop,immunesupressed_flow,HD79,HD79_flow,145-97,145-97_flow,396-09,396-09_flow,274-98,274-98_flow,174-97,174-97_flow,GM04,GM04_flow
115.4854855,0.003798372,0.021217332,0.017691799,-4.90E-06,0.015662584,9.06E-10,0.000110833,-3.23E-05,7.93E-05,0.000437381,3.13E-09,2.40E-06,0.010531925,0.057762421
115.6516517,0.003792811,0.021202438,0.017622731,-5.12E-06,0.01558056,8.41E-10,0.000108452,-3.19E-05,7.91E-05,0.000435299,2.97E-09,2.36E-06,0.010525987,0.057785073
115.8178178,0.003787398,0.021188323,0.017554586,-5.33E-06,0.015499192,7.77E-10,0.000106124,-3.15E-05,7.89E-05,0.00043327,2.82E-09,2.32E-06,0.01052038,0.05780942
115.983984,0.003782133,0.021174983,0.017487355,-5.54E-06,0.015418475,7.12E-10,0.000103846,-3.11E-05,7.87E-05,0.000431294,2.68E-09,2.28E-06,0.010515101,0.057834404
116.1501502,0.003777016,0.021162413,0.017421029,-5.75E-06,0.015338402,6.47E-10,0.000101618,-3.07E-05,7.85E-05,0.000429372,2.54E-09,2.25E-06,0.01051015,0.057860805
116.3163163,0.003772045,0.02115061,0.017355598,-5.97E-06,0.015258967,5.83E-10,9.94E-05,-3.03E-05,7.83E-05,0.000427504,2.41E-09,2.21E-06,0.010505526,0.057888767
116.4824825,0.003767219,0.02113957,0.017291053,-6.18E-06,0.015180165,5.18E-10,9.73E-05,-2.99E-05,7.81E-05,0.00042569,2.28E-09,2.17E-06,0.010501226,0.05791829
116.6486486,0.003762537,0.021129287,0.017227384,-6.40E-06,0.015101988,4.53E-10,9.52E-05,-2.95E-05,7.79E-05,0.00042393,2.16E-09,2.13E-06,0.01049725,0.05794937
116.8148148,0.003757999,0.021119757,0.017164582,-6.61E-06,0.015024431,3.89E-10,9.32E-05,-2.91E-05,7.77E-05,0.000422225,2.05E-09,2.09E-06,0.010493597,0.057982008
116.980981,0.003753603,0.021110976,0.017102638,-6.83E-06,0.014947488,3.24E-10,9.12E-05,-2.87E-05,7.76E-05,0.000420576,1.94E-09,2.05E-06,0.010490265,0.058016202
117.1471471,0.00374935,0.021102939,0.017041544,-7.04E-06,0.014871153,2.59E-10,8.92E-05,-2.83E-05,7.74E-05,0.000418981,1.84E-09,2.01E-06,0.010487253,0.058051952
117.3133133,0.003745237,0.021095642,0.01698129,-7.26E-06,0.014795421,1.94E-10,8.73E-05,-2.79E-05,7.73E-05,0.000417442,1.75E-09,1.97E-06,0.01048456,0.058089257
117.4794795,0.003741265,0.02108908,0.016921868,-7.48E-06,0.014720286,1.29E-10,8.55E-05,-2.75E-05,7.71E-05,0.000415959,1.66E-09,1.94E-06,0.010482185,0.058128118
117.6456456,0.003737433,0.021083248,0.01686327,-7.70E-06,0.014645742,6.42E-11,8.36E-05,-2.71E-05,7.70E-05,0.000414532,1.57E-09,1.90E-06,0.010480127,0.058168536
117.8118118,0.003733739,0.021078142,0.016805488,-7.92E-06,0.014571784,-7.70E-13,8.18E-05,-2.67E-05,7.68E-05,0.000413162,1.50E-09,1.86E-06,0.010478385,0.058210511
117.977978,0.003730184,0.021073755,0.016748513,-8.14E-06,0.014498406,-6.58E-11,8.01E-05,-2.63E-05,7.67E-05,0.000411848,1.42E-09,1.82E-06,0.010476958,0.058254045
118.1441441,0.003726765,0.021070084,0.016692337,-8.36E-06,0.014425602,-1.31E-10,7.84E-05,-2.59E-05,7.66E-05,0.000410592,1.36E-09,1.78E-06,0.010475845,0.058299139
118.3103103,0.003723484,0.021067124,0.016636952,-8.58E-06,0.014353368,-1.96E-10,7.67E-05,-2.55E-05,7.64E-05,0.000409392,1.30E-09,1.74E-06,0.010475045,0.058345796
118.4764765,0.003720339,0.021064869,0.016582352,-8.71E-06,0.014281698,-2.61E-10,7.51E-05,-2.51E-05,7.63E-05,0.000408251,1.24E-09,1.70E-06,0.010474557,0.058394018
118.6426426,0.003717329,0.021063314,0.016528527,-8.62E-06,0.014210587,-3.26E-10,7.35E-05,-2.47E-05,7.62E-05,0.000407167,1.19E-09,1.66E-06,0.010474381,0.058443808
118.8088088,0.003714454,0.021062455,0.01647547,-8.52E-06,0.014140029,-3.91E-10,7.19E-05,-2.42E-05,7.61E-05,0.000406142,1.14E-09,1.62E-06,0.010474514,0.058495169
118.974975,0.003711713,0.021062285,0.016423175,-8.43E-06,0.01407002,-4.01E-10,7.04E-05,-2.38E-05,7.60E-05,0.000405175,1.09E-09,1.57E-06,0.010474958,0.058548105
119.1411411,0.003709106,0.021062799,0.016371634,-8.34E-06,0.014000554,-3.98E-10,6.89E-05,-2.34E-05,7.59E-05,0.000404267,1.05E-09,1.53E-06,0.010475711,0.05860262
119.3073073,0.003706632,0.021063993,0.016320839,-8.24E-06,0.013931627,-3.94E-10,6.74E-05,-2.30E-05,7.58E-05,0.000403418,1.01E-09,1.49E-06,0.010476772,0.058658718
119.4734735,0.00370429,0.021065861,0.016270784,-8.15E-06,0.013863233,-3.91E-10,6.60E-05,-2.26E-05,7.58E-05,0.000402628,9.73E-10,1.45E-06,0.01047814,0.058716404
119.6396396,0.00370208,0.021068396,0.016221462,-8.06E-06,0.013795367,-3.87E-10,6.46E-05,-2.21E-05,7.57E-05,0.000401898,9.38E-10,1.41E-06,0.010479815,0.058775683
119.8058058,0.003700002,0.021071594,0.016172866,-7.96E-06,0.013728025,-3.84E-10,6.32E-05,-2.17E-05,7.56E-05,0.000401228,9.05E-10,1.37E-06,0.010481797,0.058836562
119.971972,0.003698054,0.021075449,0.016124989,-7.87E-06,0.013661202,-3.80E-10,6.19E-05,-2.13E-05,7.55E-05,0.000400618,8.72E-10,1.33E-06,0.010484084,0.058899046
120.1381381,0.003696237,0.021079956,0.016077824,-7.77E-06,0.013594892,-3.76E-10,6.05E-05,-2.09E-05,7.55E-05,0.000400069,8.39E-10,1.29E-06,0.010486676,0.058963141
120.3043043,0.003694549,0.021085171,0.016031366,-7.67E-06,0.013529092,-3.73E-10,5.93E-05,-2.04E-05,7.54E-05,0.00039958,8.06E-10,1.25E-06,0.010489572,0.059028854
120.4704705,0.003692991,0.021091898,0.015985607,-7.58E-06,0.013463797,-3.69E-10,5.80E-05,-2.00E-05,7.54E-05,0.000399153,7.72E-10,1.20E-06,0.010492772,0.059096194
120.6366366,0.003691562,0.021099343,0.015940542,-7.48E-06,0.013399002,-3.66E-10,5.68E-05,-1.96E-05,7.53E-05,0.000398786,7.39E-10,1.16E-06,0.010496276,0.059165166
120.8028028,0.003690261,0.021107504,0.015896164,-7.39E-06,0.013334702,-3.62E-10,5.56E-05,-1.92E-05,7.53E-05,0.000398481,7.04E-10,1.12E-06,0.010500082,0.059235781
120.968969,0.003689088,0.021116378,0.015852467,-7.29E-06,0.013270893,-3.59E-10,5.44E-05,-1.87E-05,7.52E-05,0.000398238,6.69E-10,1.08E-06,0.010504192,0.059308045
121.1351351,0.003688043,0.021125961,0.015809446,-7.19E-06,0.013207571,-3.55E-10,5.32E-05,-1.83E-05,7.52E-05,0.000398058,6.35E-10,1.04E-06,0.010508603,0.059381969
121.3013013,0.003687125,0.021136249,0.015767094,-7.09E-06,0.013144731,-3.51E-10,5.21E-05,-1.79E-05,7.52E-05,0.000397939,6.01E-10,9.94E-07,0.010513316,0.05945748
121.4674675,0.003686334,0.02114724,0.015725405,-7.00E-06,0.013082369,-3.48E-10,5.10E-05,-1.74E-05,7.52E-05,0.000397884,5.67E-10,9.52E-07,0.01051833,0.059533806
121.6336336,0.00368567,0.021158931,0.015684374,-6.90E-06,0.01302048,-3.44E-10,4.99E-05,-1.70E-05,7.51E-05,0.000397891,5.34E-10,9.09E-07,0.010523646,0.059611713
121.7997998,0.003685131,0.021171316,0.015643996,-6.80E-06,0.01295906,-3.41E-10,4.89E-05,-1.65E-05,7.51E-05,0.000397961,5.02E-10,8.67E-07,0.010529262,0.059691208
121.965966,0.003684719,0.021184394,0.015604264,-6.70E-06,0.012898106,-3.37E-10,4.78E-05,-1.61E-05,7.51E-05,0.000398095,4.70E-10,8.24E-07,0.010535178,0.059772295
122.1321321,0.003684432,0.021198161,0.015565174,-6.60E-06,0.012837612,-3.34E-10,4.68E-05,-1.57E-05,7.51E-05,0.000398293,4.40E-10,7.81E-07,0.010541395,0.05985498
122.2982983,0.00368427,0.021212612,0.01552672,-6.50E-06,0.012777575,-3.30E-10,4.58E-05,-1.52E-05,7.51E-05,0.000398554,4.10E-10,7.38E-07,0.010547911,0.05993927
122.4644645,0.003684233,0.021227744,0.015488896,-6.40E-06,0.01271799,-3.26E-10,4.49E-05,-1.48E-05,7.52E-05,0.00039888,3.82E-10,6.95E-07,0.010554728,0.06002517
122.6306306,0.00368432,0.021243554,0.015451698,-6.30E-06,0.012658854,-3.23E-10,4.39E-05,-1.43E-05,7.52E-05,0.000399271,3.56E-10,6.51E-07,0.010561844,0.060112689
122.7967968,0.003684532,0.021260038,0.015415121,-6.20E-06,0.012600163,-3.19E-10,4.30E-05,-1.39E-05,7.52E-05,0.000399726,3.32E-10,6.08E-07,0.010569259,0.060201832
122.962963,0.003684868,0.021277191,0.01537916,-6.10E-06,0.012541913,-3.16E-10,4.21E-05,-1.34E-05,7.52E-05,0.000400246,3.09E-10,5.65E-07,0.010576974,0.060292608
123.1291291,0.003685327,0.021295011,0.015343809,-6.00E-06,0.012484099,-3.12E-10,4.12E-05,-1.30E-05,7.52E-05,0.000400832,2.86E-10,5.21E-07,0.010584988,0.060385025
123.2952953,0.00368591,0.021313493,0.015309064,-5.90E-06,0.012426718,-3.09E-10,4.03E-05,-1.25E-05,7.53E-05,0.000401483,2.64E-10,4.77E-07,0.010593301,0.060479089
123.4614615,0.003686617,0.021332633,0.01527492,-5.80E-06,0.012369765,-3.05E-10,3.95E-05,-1.21E-05,7.53E-05,0.0004022,2.44E-10,4.33E-07,0.010601914,0.060574811
123.6276276,0.003687446,0.021352428,0.015241373,-5.70E-06,0.012313239,-3.01E-10,3.86E-05,-1.16E-05,7.54E-05,0.000402984,2.24E-10,3.89E-07,0.010610825,0.060672198
123.7937938,0.003688399,0.021372872,0.015208418,-5.59E-06,0.012257133,-2.98E-10,3.78E-05,-1.12E-05,7.54E-05,0.000403833,2.06E-10,3.45E-07,0.010620036,0.060771261
123.95996,0.003689474,0.021393963,0.015176051,-5.49E-06,0.012201446,-2.94E-10,3.70E-05,-1.07E-05,7.55E-05,0.000404749,1.89E-10,3.01E-07,0.010629546,0.060872008
124.1261261,0.003690672,0.021415696,0.015144267,-5.39E-06,0.012146172,-2.91E-10,3.63E-05,-1.03E-05,7.55E-05,0.000405732,1.74E-10,2.57E-07,0.010639355,0.060974449
124.2922923,0.003691992,0.021438067,0.015113062,-5.28E-06,0.012091309,-2.87E-10,3.55E-05,-9.81E-06,7.56E-05,0.000406783,1.61E-10,2.12E-07,0.010649463,0.061078595
124.4584585,0.003693435,0.021461071,0.015082431,-5.18E-06,0.012036853,-2.83E-10,3.47E-05,-9.35E-06,7.57E-05,0.0004079,1.49E-10,1.68E-07,0.010659871,0.061184457
124.6246246,0.003695,0.021484705,0.015052371,-5.08E-06,0.0119828,-2.80E-10,3.40E-05,-8.89E-06,7.58E-05,0.000409085,1.40E-10,1.23E-07,0.010670579,0.061292044
124.7907908,0.003696687,0.021508964,0.015022877,-4.97E-06,0.011929147,-2.76E-10,3.33E-05,-8.43E-06,7.58E-05,0.000410338,1.32E-10,7.85E-08,0.010681586,0.061401369
124.956957,0.003698496,0.021533843,0.014993945,-4.87E-06,0.01187589,-2.73E-10,3.26E-05,-7.97E-06,7.59E-05,0.000411659,1.28E-10,3.36E-08,0.010692894,0.061512442
125.1231231,0.003700426,0.021559339,0.014965571,-4.76E-06,0.011823027,-2.69E-10,3.19E-05,-7.51E-06,7.60E-05,0.000413049,1.26E-10,-1.14E-08,0.010704501,0.061625277
125.2892893,0.003702479,0.021585447,0.014937752,-4.66E-06,0.011770553,-2.65E-10,3.12E-05,-7.04E-06,7.61E-05,0.000414507,1.27E-10,-4.06E-08,0.010716409,0.061739886
125.4554555,0.003704653,0.021612163,0.014910484,-4.55E-06,0.011718465,-2.62E-10,3.06E-05,-6.71E-06,7.62E-05,0.000416034,1.32E-10,-4.10E-08,0.010728617,0.06185628
125.6216216,0.003706949,0.021639481,0.014883763,-4.45E-06,0.011666759,-2.58E-10,2.99E-05,-6.65E-06,7.63E-05,0.00041763,1.40E-10,-4.13E-08,0.010741127,0.061974473
125.7877878,0.003709366,0.021667398,0.014857585,-4.34E-06,0.011615434,-2.55E-10,2.93E-05,-6.59E-06,7.64E-05,0.000419296,1.52E-10,-4.17E-08,0.010753938,0.06209448
125.953954,0.003711906,0.021695067,0.014831946,-4.24E-06,0.011564484,-2.51E-10,2.87E-05,-6.53E-06,7.66E-05,0.000421031,1.67E-10,-4.20E-08,0.01076705,0.062216312
126.1201201,0.003714566,0.02172298,0.014806844,-4.13E-06,0.011513908,-2.47E-10,2.81E-05,-6.47E-06,7.67E-05,0.000422836,1.83E-10,-4.24E-08,0.010780464,0.062339985
126.2862863,0.003717348,0.021751609,0.014782274,-4.02E-06,0.011463702,-2.44E-10,2.75E-05,-6.41E-06,7.68E-05,0.000424711,2.01E-10,-4.27E-08,0.010794181,0.062465514
126.4524525,0.003720252,0.021780955,0.014758233,-3.92E-06,0.011413862,-2.40E-10,2.69E-05,-6.35E-06,7.69E-05,0.000426656,2.21E-10,-4.31E-08,0.010808201,0.062592913
126.6186186,0.003723278,0.021811022,0.014734718,-3.81E-06,0.011364385,-2.36E-10,2.64E-05,-6.29E-06,7.71E-05,0.000428672,2.41E-10,-4.34E-08,0.010822524,0.062722197
126.7847848,0.003726425,0.021841812,0.014711726,-3.70E-06,0.01131527,-2.33E-10,2.58E-05,-6.22E-06,7.72E-05,0.000430759,2.62E-10,-4.38E-08,0.01083715,0.062852923
126.950951,0.003729694,0.021873329,0.014689253,-3.60E-06,0.011266511,-2.29E-10,2.53E-05,-6.16E-06,7.74E-05,0.000432917,2.84E-10,-4.41E-08,0.010852081,0.062984446
127.1171171,0.003733084,0.021905574,0.014667296,-3.49E-06,0.011218106,-2.26E-10,2.48E-05,-6.10E-06,7.75E-05,0.000435146,3.06E-10,-4.45E-08,0.010867317,0.063117726
127.2832833,0.003736597,0.021938551,0.014645853,-3.38E-06,0.011170053,-2.22E-10,2.42E-05,-6.04E-06,7.77E-05,0.000437446,3.28E-10,-4.48E-08,0.010882857,0.063252772
127.4494494,0.003740231,0.021972262,0.014624919,-3.27E-06,0.011122348,-2.18E-10,2.37E-05,-5.97E-06,7.79E-05,0.000439819,3.50E-10,-4.52E-08,0.010898704,0.063389591
127.6156156,0.003743987,0.02200671,0.014604493,-3.16E-06,0.011074988,-2.15E-10,2.32E-05,-5.91E-06,7.80E-05,0.000442263,3.71E-10,-4.55E-08,0.010914856,0.063528191
127.7817818,0.003747865,0.022041898,0.014584571,-3.05E-06,0.01102797,-2.11E-10,2.27E-05,-5.85E-06,7.82E-05,0.000442649,3.91E-10,-4.59E-08,0.010931316,0.063668581
127.9479479,0.003751866,0.022077828,0.01456515,-2.94E-06,0.010981293,-2.07E-10,2.23E-05,-5.78E-06,7.84E-05,0.000440849,4.10E-10,-4.62E-08,0.010948084,0.063810769
128.1141141,0.003755988,0.022114502,0.014546227,-2.83E-06,0.010934951,-2.04E-10,2.18E-05,-5.72E-06,7.86E-05,0.000439023,4.27E-10,-4.66E-08,0.010965159,0.063954765
128.2802803,0.003760234,0.022151924,0.014527801,-2.72E-06,0.010888944,-2.00E-10,2.14E-05,-5.66E-06,7.88E-05,0.000437169,4.41E-10,-4.70E-08,0.010982544,0.064100576
128.4464464,0.003764601,0.022190096,0.014509868,-2.61E-06,0.010843267,-1.97E-10,2.09E-05,-5.59E-06,7.90E-05,0.000435288,4.53E-10,-4.73E-08,0.011000238,0.064248213
128.6126126,0.003769092,0.022229021,0.014492425,-2.50E-06,0.010797919,-1.93E-10,2.05E-05,-5.53E-06,7.92E-05,0.00043338,4.62E-10,-4.77E-08,0.011018243,0.064397685
128.7787788,0.003773705,0.022268701,0.01447547,-2.39E-06,0.010752897,-1.89E-10,2.00E-05,-5.47E-06,7.94E-05,0.000431444,4.68E-10,-4.80E-08,0.011036559,0.064549
128.9449449,0.003778442,0.022309139,0.014459001,-2.28E-06,0.010708197,-1.86E-10,1.96E-05,-5.40E-06,7.96E-05,0.000429481,4.70E-10,-4.84E-08,0.011055187,0.064702169
129.1111111,0.003783302,0.022350338,0.014443014,-2.17E-06,0.010663817,-1.82E-10,1.92E-05,-5.34E-06,7.98E-05,0.00042749,4.69E-10,-4.87E-08,0.011074127,0.064857202
129.2772773,0.003788285,0.022392299,0.014427508,-2.06E-06,0.010619755,-1.78E-10,1.88E-05,-5.27E-06,8.01E-05,0.000425471,4.66E-10,-4.91E-08,0.011093381,0.065014109
129.4434434,0.003793393,0.022435027,0.014412481,-1.95E-06,0.010576008,-1.75E-10,1.84E-05,-5.21E-06,8.03E-05,0.000423425,4.59E-10,-4.95E-08,0.01111295,0.0651729
129.6096096,0.003798624,0.022478522,0.014397929,-1.83E-06,0.010532572,-1.71E-10,1.80E-05,-5.14E-06,8.05E-05,0.000421351,4.49E-10,-4.98E-08,0.011132834,0.065333586
129.7757758,0.003803979,0.022522788,0.014383851,-1.72E-06,0.010489447,-1.67E-10,1.77E-05,-5.08E-06,8.08E-05,0.000419249,4.35E-10,-5.02E-08,0.011153034,0.065496177
129.9419419,0.003809459,0.022567827,0.014370244,-1.61E-06,0.010446628,-1.64E-10,1.73E-05,-5.01E-06,8.10E-05,0.00041712,4.19E-10,-5.05E-08,0.011173551,0.065660685
130.1081081,0.003815063,0.022613641,0.014357107,-1.50E-06,0.010404115,-1.60E-10,1.69E-05,-4.95E-06,8.13E-05,0.000414962,4.00E-10,-5.09E-08,0.011194386,0.065827119
130.2742743,0.003820793,0.022660234,0.014344437,-1.38E-06,0.010361903,-1.56E-10,1.66E-05,-4.88E-06,8.16E-05,0.000412777,3.77E-10,-5.13E-08,0.01121554,0.065995493
130.4404404,0.003826648,0.022707607,0.014332233,-1.30E-06,0.010319991,-1.53E-10,1.62E-05,-4.81E-06,8.18E-05,0.000410563,3.53E-10,-5.16E-08,0.011237015,0.066165816
130.6066066,0.003832628,0.022755764,0.014320492,-1.29E-06,0.010278376,-1.49E-10,1.59E-05,-4.75E-06,8.21E-05,0.000408322,3.26E-10,-5.20E-08,0.01125881,0.066338102
130.7727728,0.003838734,0.022804706,0.014309212,-1.27E-06,0.010237055,-1.46E-10,1.56E-05,-4.68E-06,8.24E-05,0.000406052,2.97E-10,-5.24E-08,0.011280927,0.066512361
130.9389389,0.003844967,0.022854436,0.014298391,-1.25E-06,0.010196028,-1.42E-10,1.53E-05,-4.62E-06,8.27E-05,0.000403755,2.67E-10,-5.27E-08,0.011303368,0.066688606
131.1051051,0.003851326,0.022904957,0.014288028,-1.23E-06,0.01015529,-1.38E-10,1.49E-05,-4.55E-06,8.30E-05,0.000401429,2.37E-10,-5.31E-08,0.011326133,0.066866849
131.2712713,0.003857812,0.02295627,0.014278121,-1.22E-06,0.010114839,-1.35E-10,1.46E-05,-4.48E-06,8.33E-05,0.000399075,2.06E-10,-5.35E-08,0.011349223,0.067047103
131.4374374,0.003864425,0.023008379,0.014268667,-1.20E-06,0.010074674,-1.31E-10,1.43E-05,-4.42E-06,8.36E-05,0.000396693,1.76E-10,-5.38E-08,0.01137264,0.067229381
131.6036036,0.003871166,0.023061286,0.014259666,-1.18E-06,0.010034792,-1.27E-10,1.40E-05,-4.35E-06,8.39E-05,0.000394282,1.48E-10,-5.42E-08,0.011396385,0.067413695
131.7697698,0.003878035,0.023114992,0.014251116,-1.16E-06,0.009995191,-1.24E-10,1.37E-05,-4.28E-06,8.42E-05,0.000391843,1.23E-10,-5.46E-08,0.011420458,0.067600059
131.9359359,0.003885032,0.023169501,0.014243015,-1.14E-06,0.009955868,-1.20E-10,1.35E-05,-4.21E-06,8.46E-05,0.000389376,1.02E-10,-5.49E-08,0.011444862,0.067788485
132.1021021,0.003892159,0.023224815,0.014235362,-1.13E-06,0.009916821,-1.16E-10,1.32E-05,-4.15E-06,8.49E-05,0.00038688,8.15E-11,-5.53E-08,0.011469597,0.067978988
132.2682683,0.003899414,0.023280936,0.014228154,-1.11E-06,0.009878049,-1.13E-10,1.29E-05,-4.08E-06,8.52E-05,0.000384355,6.16E-11,-5.57E-08,0.011494664,0.068171181
132.4344344,0.003906799,0.023337867,0.014221391,-1.09E-06,0.009839548,-1.09E-10,1.26E-05,-4.01E-06,8.56E-05,0.000381802,4.23E-11,-5.60E-08,0.011520066,0.068365059
132.6006006,0.003914314,0.023395609,0.014215071,-1.07E-06,0.009801316,-1.05E-10,1.24E-05,-3.94E-06,8.59E-05,0.000379221,2.42E-11,-5.64E-08,0.011545803,0.068560963
132.7667668,0.00392196,0.023454166,0.014209193,-1.06E-06,0.009763352,-1.02E-10,1.21E-05,-3.87E-06,8.63E-05,0.00037661,7.54E-12,-5.68E-08,0.011571876,0.068758902
132.9329329,0,0.023513539,0,-1.04E-06,0.009725654,-9.80E-11,1.19E-05,-3.80E-06,0,0.000373971,0,-5.72E-08,0,0.068958885
133.0990991,0,0.023573731,0,-1.02E-06,0.009688218,-9.43E-11,1.16E-05,-3.74E-06,0,0.000371304,0,-5.75E-08,0,0.069160923
133.2652653,0,0.023634744,0,-1.00E-06,0.009651043,-9.07E-11,1.14E-05,-3.67E-06,0,0.000368607,0,-5.79E-08,0,0.069365025
133.4314314,0,0.02369658,0,-9.82E-07,0.009614128,-8.70E-11,1.11E-05,-3.60E-06,0,0.000365882,0,-5.83E-08,0,0.069571202
133.5975976,0,0.023759242,0,-9.64E-07,0.009577469,-8.33E-11,1.09E-05,-3.53E-06,0,0.000363128,0,-5.86E-08,0,0.069779462
133.7637638,0,0.023822732,0,-9.46E-07,0.009541065,-7.97E-11,1.07E-05,-3.46E-06,0,0.000360345,0,-5.90E-08,0,0.069989818
133.9299299,0,0.023887052,0,-9.27E-07,0.009504914,-7.60E-11,1.05E-05,-3.39E-06,0,0.000357533,0,-5.94E-08,0,0.070202278
134.0960961,0,0.023952204,0,-9.09E-07,0.009469014,-7.23E-11,1.03E-05,-3.32E-06,0,0.000354692,0,-5.98E-08,0,0.070416854
134.2622623,0,0.024018191,0,-8.91E-07,0.009433363,-6.87E-11,1.00E-05,-3.25E-06,0,0.000351822,0,-6.01E-08,0,0.070633555
134.4284284,0.004005706,0.024085014,0.014174435,-8.72E-07,0.009397958,-6.50E-11,9.84E-06,-3.18E-06,9.03E-05,0.000348923,1.90E-11,-6.05E-08,0.011851439,0.070852393
134.5945946,0.004014821,0.024152677,0.014173338,-8.53E-07,0.009362799,-6.13E-11,9.63E-06,-3.11E-06,9.08E-05,0.000345994,4.96E-11,-6.09E-08,0.011881311,0.071073379
134.7607608,0.004024073,0.02422118,0.014172669,-8.35E-07,0.009327883,-5.77E-11,9.43E-06,-3.04E-06,9.12E-05,0.000343037,8.80E-11,-6.13E-08,0.011911538,0.071296522
134.9269269,0.004033462,0.024290527,0.014172428,-8.16E-07,0.009293207,-5.40E-11,9.24E-06,-2.97E-06,9.17E-05,0.00034005,1.35E-10,-6.17E-08,0.011942122,0.071521835
135.0930931,0.00404299,0.024360719,0.014172613,-7.98E-07,0.009258771,-5.03E-11,9.05E-06,-2.90E-06,9.22E-05,0.000337034,1.89E-10,-6.20E-08,0.011973064,0.071749327
135.2592593,0.004052657,0.024431759,0.014173225,-7.79E-07,0.009224573,-4.66E-11,8.86E-06,-2.83E-06,9.26E-05,0.000333989,2.48E-10,-6.24E-08,0.012004365,0.071979012
135.4254254,0.004062462,0.024503649,0.014174263,-7.60E-07,0.00919061,-4.30E-11,8.68E-06,-2.76E-06,9.31E-05,0.000330915,3.11E-10,-6.28E-08,0.012036029,0.072210899
135.5915916,0.004072408,0.02457639,0.014175726,-7.41E-07,0.00915688,-4.22E-11,8.50E-06,-2.69E-06,9.36E-05,0.000327811,3.79E-10,-6.32E-08,0.012068056,0.072445
135.7577578,0.004082495,0.024649986,0.014177613,-7.22E-07,0.009123383,-4.18E-11,8.33E-06,-2.62E-06,9.41E-05,0.000324678,4.50E-10,-6.35E-08,0.012100448,0.072681327
135.9239239,0.004092723,0.024724437,0.014179923,-7.04E-07,0.009090115,-4.14E-11,8.16E-06,-2.54E-06,9.46E-05,0.000321515,5.24E-10,-6.39E-08,0.012133207,0.072919891
136.0900901,0.004103094,0.024799747,0.014182657,-6.85E-07,0.009057076,-4.10E-11,7.99E-06,-2.47E-06,9.52E-05,0.000318323,6.00E-10,-6.43E-08,0.012166335,0.073160704
136.2562563,0.004113607,0.024875916,0.014185813,-6.66E-07,0.009024263,-4.05E-11,7.82E-06,-2.40E-06,9.57E-05,0.000315101,6.77E-10,-6.47E-08,0.012199834,0.073403778
136.4224224,0.004124264,0.024952948,0.014189391,-6.47E-07,0.008991676,-4.01E-11,7.66E-06,-2.33E-06,9.62E-05,0.00031185,7.54E-10,-6.51E-08,0.012233706,0.073649125
136.5885886,0.004135065,0.025030845,0.014193391,-6.28E-07,0.008959311,-3.97E-11,7.51E-06,-2.26E-06,9.68E-05,0.000308569,8.31E-10,-6.55E-08,0.012267953,0.073896757
136.7547548,0.004146011,0.025109608,0.014197813,-6.09E-07,0.008927168,-3.92E-11,7.35E-06,-2.18E-06,9.73E-05,0.000305259,9.05E-10,-6.58E-08,0.012302577,0.074146687
136.9209209,0.004157103,0.025189239,0.014202655,-5.89E-07,0.008895245,-3.88E-11,7.20E-06,-2.11E-06,9.79E-05,0.000301919,9.76E-10,-6.62E-08,0.012337579,0.074398926
137.0870871,0.004168341,0.02526974,0.014207918,-5.70E-07,0.00886354,-3.84E-11,7.05E-06,-2.04E-06,9.85E-05,0.000298549,1.04E-09,-6.66E-08,0.012372962,0.074653487
137.2532533,0.004179727,0.025351114,0.014213602,-5.51E-07,0.008832051,-3.80E-11,6.91E-06,-1.97E-06,9.90E-05,0.00029515,1.10E-09,-6.70E-08,0.012408728,0.074910383
137.4194194,0.004191261,0.025433362,0.014219706,-5.32E-07,0.008800778,-3.75E-11,6.77E-06,-1.89E-06,9.96E-05,0.00029172,1.15E-09,-6.74E-08,0.012444879,0.075169627
137.5855856,0.004202944,0.025516487,0.014226229,-5.13E-07,0.008769717,-3.71E-11,6.63E-06,-1.82E-06,0.000100245,0.000288261,1.19E-09,-6.78E-08,0.012481418,0.075431304
137.7517518,0.004214778,0.02560324,0.014233173,-4.93E-07,0.008738868,-3.67E-11,6.49E-06,-1.75E-06,0.000100857,0.000284773,1.21E-09,-6.81E-08,0.012518345,0.075695381
137.9179179,0.004226761,0.025691493,0.014240536,-4.74E-07,0.008708229,-3.63E-11,6.36E-06,-1.68E-06,0.00010148,0.000281254,1.22E-09,-6.85E-08,0.012555664,0.075961867
138.0840841,0.004238896,0.025780728,0.014248319,-4.54E-07,0.008677799,-3.58E-11,6.23E-06,-1.60E-06,0.000102113,0.000277705,1.21E-09,-6.89E-08,0.012593377,0.076230776
138.2502503,0.004251184,0.025870945,0.014256521,-4.35E-07,0.008647575,-3.54E-11,6.10E-06,-1.53E-06,0.000102756,0.000274127,1.20E-09,-6.93E-08,0.012631485,0.076502124
138.4164164,0.004263625,0.025962146,0.014265143,-4.15E-07,0.008617557,-3.50E-11,5.98E-06,-1.45E-06,0.00010341,0.000270518,1.17E-09,-6.97E-08,0.012669992,0.076775926
138.5825826,0.00427622,0.026054335,0.014274185,-3.96E-07,0.008587743,-3.46E-11,5.86E-06,-1.38E-06,0.000104074,0.00026688,1.13E-09,-7.01E-08,0.012708899,0.0770522
