days,healthy pop
138.0840841,2.86875230726963e-11
138.2502503,2.79869335351914e-11
138.4164164,2.7745340156208e-11
138.5825826,2.75024023050802e-11
138.7487487,2.72581202742112e-11
138.9149149,2.70124937695791e-11
139.0810811,2.67655229377906e-11
139.2472472,2.65172079286874e-11
139.4134134,2.62675484433949e-11
139.5795796,2.60165446309456e-11
139.7457457,2.57641966436092e-11
139.9119119,2.55105041776554e-11
140.0780781,2.52554673845457e-11
140.2442442,2.49990864189754e-11
140.4104104,2.47413609723614e-11
140.5765766,2.44822911985904e-11
140.7427427,2.42218772547863e-11
140.9089089,2.39601188275119e-11
141.0750751,2.36970160730802e-11
141.2412412,2.34325691510426e-11
141.4074074,2.31667777431071e-11
141.5735736,2.28996420080146e-11
141.7397397,2.26311621077438e-11
141.9059059,2.23613377191476e-11
142.0720721,2.20901690033943e-11
142.2382382,2.18176561248897e-11
142.4044044,2.15437987556327e-11
142.5705706,2.12685970592188e-11
142.7367367,2.09920512024803e-11
142.9029029,2.07141608525626e-11
143.0690691,2.04349261754882e-11
143.2352352,2.01543473405162e-11
143.4014014,1.98724240099375e-11
143.5675676,1.95891563522023e-11
143.7337337,1.93045445389967e-11
143.8998999,1.90185882277573e-11
144.0660661,1.87312875893618e-11
144.2322322,1.84426427979217e-11
144.3983984,1.81526535060222e-11
144.5645646,1.78613198869656e-11
144.7307307,1.75686421172923e-11
144.8968969,1.7274619844732e-11
145.0630631,1.69792532450144e-11
145.2292292,1.66825424971082e-11
145.3953954,1.63844872438863e-11
145.5615616,1.60850876635082e-11
145.7277277,1.57843439373679e-11
145.8938939,1.54822557034858e-11
146.0600601,1.51788231424471e-11
146.2262262,1.48740464380729e-11
146.3923924,1.45679252235301e-11
146.5585586,1.42604596818309e-11
146.7247247,1.3951649999223e-11
146.8908909,1.36414958040193e-11
147.0570571,1.33299972816592e-11
147.2232232,1.30171546208178e-11
147.3893894,1.27029674449534e-11
147.5555556,1.23874359419325e-11
147.7217217,1.20705603028577e-11
147.8878879,1.17523401463324e-11
148.0540541,1.14327756626508e-11
148.2202202,1.11118670453422e-11
148.3863864,1.07896139081566e-11
148.5525526,1.04660164438139e-11
148.7187187,1.01410748482719e-11
148.8848849,9.81478873042527e-12
149.0510511,9.48715828542209e-12
149.2172172,9.15818371164623e-12
149.3833834,8.8278646131389e-12
149.5495495,8.49620138747693e-12
149.7157157,8.1631936354656e-12
149.8818819,7.82884155629769e-12
150.048048,7.49314535240202e-12
150.2142142,7.15610461972996e-12
150.3803804,6.8177195599011e-12
150.5465465,6.47799037777189e-12
150.7127127,6.13691666443895e-12
150.8788789,5.79449862394958e-12
151.045045,5.45073646358661e-12
151.2112112,5.10562976959301e-12
151.3773774,4.75917874844283e-12
151.5435435,4.41138360984625e-12
151.7097097,4.06224393519199e-12
151.8758759,3.71175993338101e-12
152.042042,3.35993181655078e-12
152.2082082,3.00675916123575e-12
152.3743744,2.65224217876414e-12
152.5405405,2.29638108370023e-12
152.7067067,1.93917544772447e-12
152.8728729,1.58062548459209e-12
153.039039,1.22073141129458e-12
153.2052052,9.20912127140927e-13
153.3713714,9.03882499986958e-13
153.5375375,8.86852883081545e-13
153.7037037,8.69823255927576e-13
153.8698699,8.52793628773588e-13
154.036036,8.35764011868195e-13
154.2022022,8.18734384714226e-13
154.3683684,8.01704757560256e-13
154.5345345,7.84675140654844e-13
154.7007007,7.67645513500875e-13
154.8668669,7.50615886346924e-13
155.033033,7.33586269441493e-13
155.1991992,7.16556642287524e-13
155.3653654,6.99527015133574e-13
155.5315315,6.82497398228143e-13
155.6976977,6.65467771074192e-13
155.8638639,6.48438143920223e-13
156.03003,6.31408527014792e-13
156.1961962,6.14378899860823e-13
156.3623624,5.97349272706873e-13
156.5285285,5.80319655801442e-13
156.6946947,5.63290028647473e-13
156.8608609,5.46260401493522e-13
157.027027,5.29230784588091e-13
157.1931932,5.1220115743414e-13
157.3593594,4.95171530280171e-13
157.5255255,4.78141913374759e-13
157.6916917,4.6111228622079e-13
157.8578579,4.44082659066821e-13
158.024024,4.27053042161427e-13
158.1901902,4.10023415007448e-13
158.3563564,3.92993787853479e-13
158.5225225,3.75964170948067e-13
158.6886887,3.58934543794098e-13
158.8548549,3.41904916640138e-13
159.021021,3.24875299734716e-13
159.1871872,3.07845672580747e-13
159.3533534,2.90816045426787e-13
159.5195195,2.73786428521375e-13
159.6856857,2.56756801367406e-13
159.8518519,2.39727174213437e-13
160.018018,2.22697557308015e-13
160.1841842,2.05667930154055e-13
160.3503504,1.88638303000086e-13
160.5165165,1.71608686094674e-13
160.6826827,1.54579058940705e-13
160.8488488,1.37549442035292e-13
161.015015,1.20519814881323e-13
161.1811812,1.03490187727363e-13
161.3473473,8.64605708219511e-14
161.5135135,6.94309436679819e-14
161.6796797,5.24013165140127e-14
161.8458458,3.53716996086004e-14
162.012012,1.83420724546405e-14
162.1781782,1.3124453006667e-15
162.3443443,-1.57171716047455e-14
162.5105105,-3.27467987587147e-14
162.6766767,-4.97764259126793e-14
162.8428428,-6.68060428180962e-14
163.009009,-8.38356699720607e-14
163.1751752,-1.0086529712603e-13
163.3413413,-1.17894914031447e-13
163.5075075,-1.34924541185411e-13
163.6736737,-1.51954168339376e-13
163.8398398,-1.68983785244788e-13
164.006006,-1.86013412398757e-13
164.1721722,-2.03043039552724e-13
164.3383383,-2.20072656458136e-13
164.5045045,-2.37102283612103e-13
164.6706707,-2.54131910766068e-13
164.8368368,-2.71161527671485e-13
165.003003,-2.88191154825454e-13
165.1691692,-3.05220781979414e-13
165.3353353,-3.22250398884835e-13
165.5015015,-3.39280026038795e-13
165.6676677,-3.56309653192764e-13
165.8338338,-3.73339270098181e-13
166,-3.90368897252146e-13
