,pop,273-98,223-98,251-05,ME72,MH81,MI64,t
481,4.746287486193034e-05,8.440819999432348e-06,0.01484462432997907,0.0005854090234826879,3.7550914957379526e-05,4.0940935065219746e-07,8.164338339064374e-05,79.92592592592592
482,4.6175595220624224e-05,8.168895558038396e-06,0.014724335433139753,0.0005742410043971506,3.650698987922562e-05,3.9365049303255944e-07,7.961003887241056e-05,80.09209209209209
483,4.492449890189815e-05,7.90580697184318e-06,0.01460603724696794,0.0005633119637011815,3.5492777141307624e-05,3.7850073931273593e-07,7.763024649899302e-05,80.25825825825827
484,4.370848913470995e-05,7.651283131732074e-06,0.014489696994195495,0.0005526164134223675,3.45075728838944e-05,3.639357235716063e-07,7.570242387189394e-05,80.42442442442443
485,4.25264911914762e-05,7.405067851557066e-06,0.014375282539730666,0.0005421490371438597,3.355064136262899e-05,3.499314540732066e-07,7.382513637299497e-05,80.5905905905906
486,4.137745048060488e-05,7.166919868136843e-06,0.014262762597430584,0.0005319045792177526,3.262117801199244e-05,3.3646421737738826e-07,7.199698643902247e-05,80.75675675675676
487,4.0260330639027534e-05,6.936612841256778e-06,0.01415210712867366,0.0005218778229081529,3.17184120767084e-05,3.2351048245047046e-07,7.021661164371841e-05,80.92292292292292
488,3.917489426858294e-05,6.713935353668923e-06,0.014043285564678685,0.0005120640479013295,3.084160661174309e-05,3.1104680477589396e-07,6.848268278001159e-05,81.08908908908909
489,3.8119969657588814e-05,6.498690911092012e-06,0.013936268410929861,0.0005024585542030979,2.999001060475781e-05,2.990930225275328e-07,6.679391604348439e-05,81.25525525525525
490,3.709450570855447e-05,6.289978309011932e-06,0.013831026759769936,0.0004930568063981131,2.9162291948614843e-05,2.876248617360445e-07,6.514931094286085e-05,81.42142142142143
491,3.609763568805726e-05,6.088004988908815e-06,0.01372753227342498,0.00048385443364987326,2.835819196624245e-05,2.766061751584951e-07,6.354750692486787e-05,81.58758758758759
492,3.512851447112309e-05,5.892588607976475e-06,0.013625757331563432,0.00047484516211196485,2.757701749322642e-05,2.6601835699966867e-07,6.198733156811796e-05,81.75375375375376
493,3.4186317253006324e-05,5.703530785716669e-06,0.013525675294216341,0.00046602541188890185,2.6818106815208408e-05,2.5584293780571305e-07,6.0467642060696204e-05,81.91991991991992
494,3.327023826096915e-05,5.520644003157311e-06,0.01342725926525682,0.0004573910396732414,2.608082862301776e-05,2.460615106820831e-07,5.898732363352044e-05,82.08608608608608
495,3.23794894660611e-05,5.343751602852467e-06,0.013330483209658935,0.0004489378895886086,2.5364580967803457e-05,2.3665565751148566e-07,5.754528799370168e-05,82.25225225225225
496,3.151329929489844e-05,5.17268778888234e-06,0.013235321609512062,0.00044066192839177466,2.4668535856357044e-05,2.276068751718231e-07,5.614047175790442e-05,82.41841841841843
497,3.067133889561081e-05,5.007297626853334e-06,0.013141749449299604,0.00043255845790721945,2.3992142596412715e-05,2.1889650175414133e-07,5.477204808688477e-05,82.58458458458459
498,2.9852803925921823e-05,4.847201352584527e-06,0.013049742356233617,0.00042462279162522136,2.333492162766815e-05,2.1050564278056965e-07,5.343907337149094e-05,82.75075075075075
499,2.9056917114917654e-05,4.69209249134828e-06,0.012959276828110397,0.00041685154883355666,2.2696330156280537e-05,2.0242206712491366e-07,5.2140464072931246e-05,82.91691691691692
500,2.8283026019715777e-05,4.5420102551176515e-06,0.012870329118170426,0.00040924083476449435,2.20758438956767e-05,1.9481718873940588e-07,5.087528249332618e-05,83.08308308308308
501,2.75304956106068e-05,4.396800810737716e-06,0.01278287625027916,0.00040178684254617834,2.1472955737685706e-05,1.8752752730263245e-07,4.9642612614037376e-05,83.24924924924925
502,2.6798707338078466e-05,4.256318304252203e-06,0.012696895706526202,0.00039448590637700836,2.0887174423671438e-05,1.805396663302645e-07,4.8441558746786055e-05,83.41541541541541
503,2.608705819983959e-05,4.120424860903491e-06,0.012612365414569398,0.0003873358378420369,2.031802321566514e-05,1.7384008775981722e-07,4.727124418477142e-05,83.58158158158159
504,2.5394959807844278e-05,3.9889905851326524e-06,0.0125292638368552,0.0003803325904322002,1.9765020069830758e-05,1.6741511320987047e-07,4.613080985378949e-05,83.74774774774775
505,2.4721837455315553e-05,3.861893560579383e-06,0.01244757010410603,0.00037347297444715385,1.922759033005663e-05,1.6125084523928383e-07,4.5019412963350985e-05,83.91391391391392
